round_num,global_label_distribution,client_label_distributions,kl_divergence_scores,jensen_shannon_divergence,earth_movers_distance,accuracy_variance,convergence_rate,fairness_score,parameter_diversity,consensus_measure,aggregation_efficiency
11,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_1"": 0.4231765671997141, ""no_lora_client_2"": 0.4233579048385255}",0.6482710804056336,0.0,0.011005901833527938,0.0,0.8828962875339745,0.0004701247572698186,0.9995298752427302,1.0
12,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_1"": 0.4231765671997141, ""no_lora_client_2"": 0.4233579048385255}",0.6482710804056336,0.0,0.010173880042468057,0.0,0.8883440593590644,0.0005072975733115825,0.9994927024266884,1.0
13,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_1"": 0.4231765671997141, ""no_lora_client_2"": 0.4233579048385255}",0.6482710804056336,0.0,0.008224686095201732,0.0,0.900799311033372,0.0005439085503177177,0.9994560914496823,1.0
14,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_1"": 0.4231765671997141, ""no_lora_client_2"": 0.4233579048385255}",0.6482710804056336,0.0,0.007388461808492041,0.0,0.9067409150418195,0.0005775690057797656,0.9994224309942202,1.0
15,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_2"": 0.4233579048385255, ""no_lora_client_1"": 0.4231765671997141}",0.6482710804056336,0.0,0.00646028472150225,0.0,0.9132903792711003,0.0006095648187294245,0.9993904351812706,1.0
16,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_2"": 0.4233579048385255, ""no_lora_client_1"": 0.4231765671997141}",0.6482710804056336,0.0,0.006118350938491171,0.0,0.9161243627507837,0.0006398258233427656,0.9993601741766572,1.0
17,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}, ""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}}","{""no_lora_client_1"": 0.4231765671997141, ""no_lora_client_3"": 1.098278899766872, ""no_lora_client_2"": 0.4233579048385255}",0.6482710804056336,0.0,0.0056563890009225905,0.0,0.919687122278818,0.0006702198037552565,0.9993297801962447,1.0
18,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_2"": 0.4233579048385255, ""no_lora_client_1"": 0.4231765671997141}",0.6482710804056336,0.0,0.004987060993643253,0.0,0.9249557066698167,0.0006989359480858992,0.9993010640519141,1.0
19,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_2"": 0.4233579048385255, ""no_lora_client_1"": 0.4231765671997141}",0.6482710804056336,0.0,0.004397443774745024,0.0,0.9299098981732026,0.0007281854516688613,0.9992718145483311,1.0
20,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_1"": 0.4231765671997141, ""no_lora_client_2"": 0.4233579048385255}",0.6482710804056336,0.0,0.004019298704807277,0.0,0.9331086854571893,0.0007573783219730901,0.9992426216780269,1.0
21,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_1"": 0.4231765671997141, ""no_lora_client_2"": 0.4233579048385255}",0.6482710804056336,0.0,0.0035042560967506685,0.0,0.9377965280668061,0.0007850340336882367,0.9992149659663118,1.0
22,"{""class_0"": 0.34678226075358454, ""class_1"": 0.3197732577525842, ""bin_00_0.0-0.1"": 0.03334444814938313, ""bin_01_0.1-0.2"": 0.03334444814938313, ""bin_02_0.2-0.3"": 0.03634544848282761, ""bin_03_0.3-0.4"": 0.030343447815938646, ""bin_04_0.4-0.5"": 0.03334444814938313, ""bin_05_0.5-0.6"": 0.04651550516838946, ""bin_06_0.6-0.7"": 0.023507835945315105, ""bin_07_0.7-0.8"": 0.030010003334444816, ""bin_08_0.8-0.9"": 0.03334444814938313, ""bin_09_0.9-1.0"": 0.03334444814938313}","{""no_lora_client_3"": {""bin_00_0.0-0.1"": 0.1, ""bin_01_0.1-0.2"": 0.1, ""bin_02_0.2-0.3"": 0.109, ""bin_03_0.3-0.4"": 0.091, ""bin_04_0.4-0.5"": 0.1, ""bin_05_0.5-0.6"": 0.1395, ""bin_06_0.6-0.7"": 0.0705, ""bin_07_0.7-0.8"": 0.09, ""bin_08_0.8-0.9"": 0.1, ""bin_09_0.9-1.0"": 0.1}, ""no_lora_client_1"": {""class_0"": 0.42671335667833915, ""class_1"": 0.5732866433216608}, ""no_lora_client_2"": {""class_0"": 0.6138069034517258, ""class_1"": 0.38619309654827416}}","{""no_lora_client_3"": 1.098278899766872, ""no_lora_client_1"": 0.4231765671997141, ""no_lora_client_2"": 0.4233579048385255}",0.6482710804056336,0.0,0.003578336297711475,0.0,0.9371394384767295,0.0008135584447878097,0.9991864415552122,1.0
