Model,CSV_File,Full_Path,Result_Folder,Headers,File_Size
mini-lm,client_results_20260203_233527.csv,mini-lm\fl-mtl-slms-mini-lm-stsb-qqp-sst2\minilm_fl_mtl_iid_3clients\client_results_20260203_233527.csv,minilm_fl_mtl_iid_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,24661
mini-lm,device_usage_qqp_client_20260203_233549.csv,mini-lm\fl-mtl-slms-mini-lm-stsb-qqp-sst2\minilm_fl_mtl_iid_3clients\device_usage_qqp_client_20260203_233549.csv,minilm_fl_mtl_iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12221
mini-lm,device_usage_sst2_client_20260203_233549.csv,mini-lm\fl-mtl-slms-mini-lm-stsb-qqp-sst2\minilm_fl_mtl_iid_3clients\device_usage_sst2_client_20260203_233549.csv,minilm_fl_mtl_iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12447
mini-lm,device_usage_stsb_client_20260203_233550.csv,mini-lm\fl-mtl-slms-mini-lm-stsb-qqp-sst2\minilm_fl_mtl_iid_3clients\device_usage_stsb_client_20260203_233550.csv,minilm_fl_mtl_iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12343
mini-lm,federated_results_20260203_233527.csv,mini-lm\fl-mtl-slms-mini-lm-stsb-qqp-sst2\minilm_fl_mtl_iid_3clients\federated_results_20260203_233527.csv,minilm_fl_mtl_iid_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2965
mini-lm,client_results_20260210_230755.csv,mini-lm\fl-mtl-slms-mini-lm-sts-qqp-sst2-lora\minilm_fl_mtl_lora_3clients\client_results_20260210_230755.csv,minilm_fl_mtl_lora_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,24556
mini-lm,device_usage_qqp_client_20260210_230815.csv,mini-lm\fl-mtl-slms-mini-lm-sts-qqp-sst2-lora\minilm_fl_mtl_lora_3clients\device_usage_qqp_client_20260210_230815.csv,minilm_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11953
mini-lm,device_usage_sst2_client_20260210_230815.csv,mini-lm\fl-mtl-slms-mini-lm-sts-qqp-sst2-lora\minilm_fl_mtl_lora_3clients\device_usage_sst2_client_20260210_230815.csv,minilm_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12005
mini-lm,device_usage_stsb_client_20260210_230817.csv,mini-lm\fl-mtl-slms-mini-lm-sts-qqp-sst2-lora\minilm_fl_mtl_lora_3clients\device_usage_stsb_client_20260210_230817.csv,minilm_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,11999
mini-lm,federated_results_20260210_230755.csv,mini-lm\fl-mtl-slms-mini-lm-sts-qqp-sst2-lora\minilm_fl_mtl_lora_3clients\federated_results_20260210_230755.csv,minilm_fl_mtl_lora_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2958
mini-lm,client_results_20260217_124051.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\client_results_20260217_124051.csv,minilm_fl_mtl_non-iid_9clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,72907
mini-lm,device_usage_qqp_client_1_20260217_124120.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\device_usage_qqp_client_1_20260217_124120.csv,minilm_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12035
mini-lm,device_usage_qqp_client_2_20260217_124123.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\device_usage_qqp_client_2_20260217_124123.csv,minilm_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12038
mini-lm,device_usage_qqp_client_3_20260217_124126.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\device_usage_qqp_client_3_20260217_124126.csv,minilm_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12055
mini-lm,device_usage_sst2_client_1_20260217_124113.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\device_usage_sst2_client_1_20260217_124113.csv,minilm_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12151
mini-lm,device_usage_sst2_client_2_20260217_124115.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\device_usage_sst2_client_2_20260217_124115.csv,minilm_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12117
mini-lm,device_usage_sst2_client_3_20260217_124118.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\device_usage_sst2_client_3_20260217_124118.csv,minilm_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12152
mini-lm,device_usage_stsb_client_1_20260217_124129.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\device_usage_stsb_client_1_20260217_124129.csv,minilm_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12142
mini-lm,device_usage_stsb_client_2_20260217_124132.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\device_usage_stsb_client_2_20260217_124132.csv,minilm_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12112
mini-lm,device_usage_stsb_client_3_20260217_124134.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\device_usage_stsb_client_3_20260217_124134.csv,minilm_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12156
mini-lm,federated_results_20260217_124051.csv,mini-lm\fl-mtl-slms-mini-lm-non-iid-stsb-qqp-sst2-3client-each\minilm_fl_mtl_non-iid_9clients\federated_results_20260217_124051.csv,minilm_fl_mtl_non-iid_9clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2942
mini-lm,centralized_STSB_results_20260225_104030.csv,mini-lm\centralized-single-task-stsb\minilm_centralized_single_stsb\centralized_STSB_results_20260225_104030.csv,minilm_centralized_single_stsb,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4505
mini-lm,centralized_SST2_results_20260225_115517.csv,mini-lm\centralized-single-task-sst2\minilm_centralized_single_sst2\centralized_SST2_results_20260225_115517.csv,minilm_centralized_single_sst2,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4529
mini-lm,centralized_QQP_results_20260225_113141.csv,mini-lm\centralized-single-task-qqp\minilm_centralized_single_qqp\centralized_QQP_results_20260225_113141.csv,minilm_centralized_single_qqp,epoch; training_time; train_loss; train_accuracy; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4535
mini-lm,centralized_mtl_results_20260224_144739.csv,mini-lm\centralized-mtl-all-tasks\minilm_centralized_mtl\centralized_mtl_results_20260224_144739.csv,minilm_centralized_mtl,epoch; training_time; sst2_val_accuracy; sst2_val_f1; qqp_val_accuracy; qqp_val_f1; stsb_val_pearson; stsb_val_spearman; total_val_loss; gpu_usage; cpu_usage; memory_usage; timestamp,4990
mini-lm,training_qqp_metrics_20260224_144739.csv,mini-lm\centralized-mtl-all-tasks\minilm_centralized_mtl\training_qqp_metrics_20260224_144739.csv,minilm_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1600
mini-lm,training_sst2_metrics_20260224_144739.csv,mini-lm\centralized-mtl-all-tasks\minilm_centralized_mtl\training_sst2_metrics_20260224_144739.csv,minilm_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1615
mini-lm,training_stsb_metrics_20260224_144739.csv,mini-lm\centralized-mtl-all-tasks\minilm_centralized_mtl\training_stsb_metrics_20260224_144739.csv,minilm_centralized_mtl,epoch; train_loss; train_accuracy; timestamp,1975
mini-bert,client_results_20260224_074942.csv,mini-bert\fl-slms-mini-lm-non-iid-stsb\minibert_fl_single_stsb_non-iid_3clients\client_results_20260224_074942.csv,minibert_fl_single_stsb_non-iid_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,28812
mini-bert,device_usage_stsb_client_1_20260224_075003.csv,mini-bert\fl-slms-mini-lm-non-iid-stsb\minibert_fl_single_stsb_non-iid_3clients\device_usage_stsb_client_1_20260224_075003.csv,minibert_fl_single_stsb_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12133
mini-bert,device_usage_stsb_client_2_20260224_075005.csv,mini-bert\fl-slms-mini-lm-non-iid-stsb\minibert_fl_single_stsb_non-iid_3clients\device_usage_stsb_client_2_20260224_075005.csv,minibert_fl_single_stsb_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12134
mini-bert,device_usage_stsb_client_3_20260224_075008.csv,mini-bert\fl-slms-mini-lm-non-iid-stsb\minibert_fl_single_stsb_non-iid_3clients\device_usage_stsb_client_3_20260224_075008.csv,minibert_fl_single_stsb_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12142
mini-bert,federated_results_20260224_074942.csv,mini-bert\fl-slms-mini-lm-non-iid-stsb\minibert_fl_single_stsb_non-iid_3clients\federated_results_20260224_074942.csv,minibert_fl_single_stsb_non-iid_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2933
mini-bert,client_results_20260223_073545.csv,mini-bert\fl-slms-mini-lm-non-iid-sst2\minibert_fl_single_sst2_non-iid_3clients\client_results_20260223_073545.csv,minibert_fl_single_sst2_non-iid_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,22181
mini-bert,device_usage_sst2_client_1_20260223_073606.csv,mini-bert\fl-slms-mini-lm-non-iid-sst2\minibert_fl_single_sst2_non-iid_3clients\device_usage_sst2_client_1_20260223_073606.csv,minibert_fl_single_sst2_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12177
mini-bert,device_usage_sst2_client_2_20260223_073608.csv,mini-bert\fl-slms-mini-lm-non-iid-sst2\minibert_fl_single_sst2_non-iid_3clients\device_usage_sst2_client_2_20260223_073608.csv,minibert_fl_single_sst2_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12174
mini-bert,device_usage_sst2_client_3_20260223_073610.csv,mini-bert\fl-slms-mini-lm-non-iid-sst2\minibert_fl_single_sst2_non-iid_3clients\device_usage_sst2_client_3_20260223_073610.csv,minibert_fl_single_sst2_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12171
mini-bert,federated_results_20260223_073545.csv,mini-bert\fl-slms-mini-lm-non-iid-sst2\minibert_fl_single_sst2_non-iid_3clients\federated_results_20260223_073545.csv,minibert_fl_single_sst2_non-iid_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2938
mini-bert,client_results_20260222_082207.csv,mini-bert\fl-slms-mini-lm-non-iid-qqp\minibert_fl_single_qqp_non-iid_3clients\client_results_20260222_082207.csv,minibert_fl_single_qqp_non-iid_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,22619
mini-bert,device_usage_qqp_client_1_20260222_082230.csv,mini-bert\fl-slms-mini-lm-non-iid-qqp\minibert_fl_single_qqp_non-iid_3clients\device_usage_qqp_client_1_20260222_082230.csv,minibert_fl_single_qqp_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12070
mini-bert,device_usage_qqp_client_2_20260222_082232.csv,mini-bert\fl-slms-mini-lm-non-iid-qqp\minibert_fl_single_qqp_non-iid_3clients\device_usage_qqp_client_2_20260222_082232.csv,minibert_fl_single_qqp_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12066
mini-bert,device_usage_qqp_client_3_20260222_082235.csv,mini-bert\fl-slms-mini-lm-non-iid-qqp\minibert_fl_single_qqp_non-iid_3clients\device_usage_qqp_client_3_20260222_082235.csv,minibert_fl_single_qqp_non-iid_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12111
mini-bert,federated_results_20260222_082207.csv,mini-bert\fl-slms-mini-lm-non-iid-qqp\minibert_fl_single_qqp_non-iid_3clients\federated_results_20260222_082207.csv,minibert_fl_single_qqp_non-iid_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2938
mini-bert,client_results_20260219_075109.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\client_results_20260219_075109.csv,minibert_fl_mtl_non-iid_9clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,72927
mini-bert,device_usage_qqp_client_1_20260219_075117.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\device_usage_qqp_client_1_20260219_075117.csv,minibert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12062
mini-bert,device_usage_qqp_client_2_20260219_075120.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\device_usage_qqp_client_2_20260219_075120.csv,minibert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12060
mini-bert,device_usage_qqp_client_3_20260219_075123.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\device_usage_qqp_client_3_20260219_075123.csv,minibert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12100
mini-bert,device_usage_sst2_client_1_20260219_075114.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\device_usage_sst2_client_1_20260219_075114.csv,minibert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12166
mini-bert,device_usage_sst2_client_2_20260219_075113.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\device_usage_sst2_client_2_20260219_075113.csv,minibert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12134
mini-bert,device_usage_sst2_client_3_20260219_075115.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\device_usage_sst2_client_3_20260219_075115.csv,minibert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12165
mini-bert,device_usage_stsb_client_1_20260219_075125.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\device_usage_stsb_client_1_20260219_075125.csv,minibert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12118
mini-bert,device_usage_stsb_client_2_20260219_075129.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\device_usage_stsb_client_2_20260219_075129.csv,minibert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12131
mini-bert,device_usage_stsb_client_3_20260219_075131.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\device_usage_stsb_client_3_20260219_075131.csv,minibert_fl_mtl_non-iid_9clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12103
mini-bert,federated_results_20260219_075109.csv,mini-bert\fl-mtl-slms-mini-bert-non-iid-stsb-qqp-sst2-3client-each\minibert_fl_mtl_non-iid_9clients\federated_results_20260219_075109.csv,minibert_fl_mtl_non-iid_9clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2938
mini-bert,client_results_20260204_082008.csv,mini-bert\fl-mtl-slms-bertmini-stsb-qqp-sst2-lora\minibert_fl_mtl_lora_3clients\client_results_20260204_082008.csv,minibert_fl_mtl_lora_3clients,round; client_id; task; accuracy; loss; samples_processed; correct_predictions; f1_score; pearson_correlation; spearman_correlation; mae; mse; rmse; val_accuracy; val_loss; val_samples; val_correct_predictions; val_f1_score; val_pearson_correlation; val_spearman_correlation; val_mae; global_model_val_accuracy; global_model_val_loss; global_model_val_samples; global_model_val_correct_predictions; global_model_val_f1; global_model_val_precision; global_model_val_recall; global_model_val_pearson; global_model_val_spearman; timestamp,24576
mini-bert,device_usage_qqp_client_20260204_082031.csv,mini-bert\fl-mtl-slms-bertmini-stsb-qqp-sst2-lora\minibert_fl_mtl_lora_3clients\device_usage_qqp_client_20260204_082031.csv,minibert_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12350
mini-bert,device_usage_sst2_client_20260204_082030.csv,mini-bert\fl-mtl-slms-bertmini-stsb-qqp-sst2-lora\minibert_fl_mtl_lora_3clients\device_usage_sst2_client_20260204_082030.csv,minibert_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12428
mini-bert,device_usage_stsb_client_20260204_082030.csv,mini-bert\fl-mtl-slms-bertmini-stsb-qqp-sst2-lora\minibert_fl_mtl_lora_3clients\device_usage_stsb_client_20260204_082030.csv,minibert_fl_mtl_lora_3clients,accuracy; client_id; device_type; gpu_memory_allocated_gb; gpu_memory_reserved_gb; gpu_memory_total_gb; gpu_memory_utilization_pct; gpu_name; loss; phase; round; samples_processed; task; timestamp,12396
mini-bert,federated_results_20260204_082008.csv,mini-bert\fl-mtl-slms-bertmini-stsb-qqp-sst2-lora\minibert_fl_mtl_lora_3clients\federated_results_20260204_082008.csv,minibert_fl_mtl_lora_3clients,round; responses_received; avg_accuracy; classification_accuracy; regression_accuracy; total_clients; active_clients; training_time; synchronization_events; global_model_version; global_sst2_val_accuracy; global_sst2_val_f1; global_qqp_val_accuracy; global_qqp_val_f1; global_stsb_val_pearson; global_stsb_val_spearman; timestamp,2944
